state_code,state,gender,post_code,force,area,category,category_code,vacancies,initial,current,allocated,left_vacancy,allocated_hc,allocated_hc_prev,key,min_marks_prev,min_marks_parta_prev,min_marks_partb_prev,min_marks_cand_dob_prev,min_marks,min_marks_parta,min_marks_partb,min_marks_cand_dob,min_marks_merit,total_marks,parta_gi,partb_ga,dob,merit
25,Nagaland,2,D,SSB,N,ST,2,2,2,2,2,0,0,0,252DN2,50.35182,24.75,11.0,1997-02-23,75.49946,27.25,9.5,1999-06-09,59993.0,75.49946,27.25,9.5,1999-06-09,59993.0
25,Nagaland,2,D,SSB,N,UR,9,2,2,2,2,0,0,0,252DN9,52.88305,33.5,10.75,2002-09-15,108.9293,38.0,10.75,2004-08-03,27395.0,108.9293,38.0,10.75,2004-08-03,27395.0
25,Nagaland,2,E,ITBP,G,ST,2,1,1,1,1,0,0,0,252EG2,47.7582,20.25,6.75,2006-06-06,51.10367,11.0,6.25,2003-04-23,71614.0,51.10367,11.0,6.25,2003-04-23,71614.0
25,Nagaland,2,E,ITBP,G,UR,9,1,1,1,1,0,0,0,252EG9,48.4873,8.5,10.75,2005-11-09,78.04438,31.25,10.75,2002-04-21,57862.0,78.04438,31.25,10.75,2002-04-21,57862.0
25,Nagaland,2,E,ITBP,N,EWS,0,1,1,1,0,1,0,0,252EN0,55.80613,17.75,4.5,2003-07-12,,,,,,,,,,
25,Nagaland,2,E,ITBP,N,ST,2,6,6,6,6,0,0,0,252EN2,50.35182,24.75,11.0,1997-02-23,51.67443,17.25,11.0,2003-12-24,71503.0,51.67443,17.25,11.0,2003-12-24,71503.0
25,Nagaland,2,E,ITBP,N,ESM,3,1,1,1,0,1,0,0,252EN3,,,,,,,,,,,,,,
25,Nagaland,2,E,ITBP,N,UR,9,7,7,7,7,0,0,0,252EN9,52.88305,33.5,10.75,2002-09-15,78.74899,24.5,2.75,2003-07-02,57177.0,78.74899,24.5,2.75,2003-07-02,57177.0
25,Nagaland,2,F,AR,B,EWS,0,15,15,15,0,15,0,0,252FB0,,,,,,,,,,,,,,
25,Nagaland,2,F,AR,B,SC,1,10,10,10,0,10,0,0,252FB1,75.6307,31.0,6.25,2001-10-29,,,,,,,,,,
25,Nagaland,2,F,AR,B,ST,2,46,46,46,46,0,0,0,252FB2,45.92473,20.75,8.5,2006-04-04,52.10621,13.0,6.5,1998-06-14,71415.0,52.10621,13.0,6.5,1998-06-14,71415.0
25,Nagaland,2,F,AR,B,ESM,3,36,36,36,0,36,0,0,252FB3,,,,,,,,,,,,,,
25,Nagaland,2,F,AR,B,OBC,6,17,17,17,0,17,0,0,252FB6,,,,,,,,,,,,,,
25,Nagaland,2,F,AR,B,UR,9,269,269,269,32,237,0,0,252FB9,48.01669,11.75,1.0,2003-03-27,48.01669,11.75,1.0,2003-03-27,72208.0,48.01669,11.75,1.0,2003-03-27,72208.0
25,Nagaland,2,F,AR,G,UR,9,2,2,2,2,0,0,0,252FG9,48.4873,8.5,10.75,2005-11-09,82.45291,17.0,10.75,2002-01-28,53598.0,82.45291,17.0,10.75,2002-01-28,53598.0
25,Nagaland,2,F,AR,N,ST,2,3,3,3,3,0,0,0,252FN2,50.35182,24.75,11.0,1997-02-23,85.30085,33.5,7.5,1999-01-11,50610.0,85.30085,33.5,7.5,1999-01-11,50610.0
25,Nagaland,2,F,AR,N,ESM,3,1,1,1,0,1,0,0,252FN3,,,,,,,,,,,,,,
25,Nagaland,2,F,AR,N,UR,9,3,3,3,3,0,0,0,252FN9,52.88305,33.5,10.75,2002-09-15,94.3254,29.5,22.25,2002-09-10,40988.0,94.3254,29.5,22.25,2002-09-10,40988.0
26,Odisha ,1,A,BSF,G,EWS,0,4,4,4,4,0,0,0,261AG0,76.08929,31.0,12.75,2004-07-03,91.63835,35.75,6.5,2004-03-04,43764.0,91.63835,35.75,6.5,2004-03-04,43764.0
26,Odisha ,1,A,BSF,G,SC,1,7,7,7,7,0,0,0,261AG1,76.86888,31.0,10.75,2003-10-28,86.93074,35.5,11.25,2000-10-28,48789.0,86.93074,35.5,11.25,2000-10-28,48789.0
26,Odisha ,1,A,BSF,G,ST,2,9,9,9,9,0,0,0,261AG2,83.48661,35.75,11.25,2001-03-10,90.26876,33.25,8.0,1999-02-18,45176.0,90.26876,33.25,8.0,1999-02-18,45176.0
26,Odisha ,1,A,BSF,G,ESM,3,4,4,4,0,4,0,0,261AG3,,,,,,,,,,,,,,
26,Odisha ,1,A,BSF,G,OBC,6,5,5,5,5,0,0,0,261AG6,94.23448,35.75,8.5,1999-05-05,102.32803,29.0,6.75,2000-06-08,33193.0,102.32803,29.0,6.75,2000-06-08,33193.0
26,Odisha ,1,A,BSF,G,UR,9,16,16,16,16,0,0,0,261AG9,90.88037,36.0,6.0,2002-01-17,99.1463,29.25,22.0,2003-03-13,36151.0,99.1463,29.25,22.0,2003-03-13,36151.0
26,Odisha ,1,A,BSF,N,EWS,0,6,6,6,0,6,0,0,261AN0,,,,,,,,,,,,,,
26,Odisha ,1,A,BSF,N,SC,1,10,10,10,10,0,0,0,261AN1,37.2997,9.0,1.5,2003-08-02,46.94675,19.75,8.5,2003-12-10,72390.0,46.94675,19.75,8.5,2003-12-10,72390.0
26,Odisha ,1,A,BSF,N,ST,2,12,12,12,12,0,0,0,261AN2,50.78746,29.0,0.0,2005-08-10,64.70408,31.0,3.25,1999-07-09,67652.0,64.70408,31.0,3.25,1999-07-09,67652.0
26,Odisha ,1,A,BSF,N,ESM,3,6,6,6,0,6,0,0,261AN3,,,,,,,,,,,,,,
26,Odisha ,1,A,BSF,N,OBC,6,7,7,7,7,0,0,0,261AN6,44.1349,24.75,1.75,2005-03-18,62.18449,22.0,11.25,2001-04-04,68846.0,62.18449,22.0,11.25,2001-04-04,68846.0
26,Odisha ,1,A,BSF,N,UR,9,22,22,22,22,0,0,0,261AN9,48.25676,14.5,6.75,2003-09-29,58.30078,20.5,6.25,2004-12-24,70103.0,58.30078,20.5,6.25,2004-12-24,70103.0
26,Odisha ,1,B,CISF,G,EWS,0,3,3,3,3,0,0,0,261BG0,76.08929,31.0,12.75,2004-07-03,103.19357,35.5,5.0,2006-04-10,32431.0,103.19357,35.5,5.0,2006-04-10,32431.0
26,Odisha ,1,B,CISF,G,SC,1,5,5,5,5,0,0,0,261BG1,76.86888,31.0,10.75,2003-10-28,93.9839,33.5,14.0,1999-12-15,41302.0,93.9839,33.5,14.0,1999-12-15,41302.0
26,Odisha ,1,B,CISF,G,ST,2,6,6,6,6,0,0,0,261BG2,83.48661,35.75,11.25,2001-03-10,94.4402,29.5,14.75,2000-04-12,40850.0,94.4402,29.5,14.75,2000-04-12,40850.0
26,Odisha ,1,B,CISF,G,ESM,3,3,3,3,0,3,0,0,261BG3,,,,,,,,,,,,,,
26,Odisha ,1,B,CISF,G,OBC,6,3,3,3,3,0,0,0,261BG6,94.23448,35.75,8.5,1999-05-05,111.02254,38.0,12.75,2000-01-21,25729.0,111.02254,38.0,12.75,2000-01-21,25729.0
26,Odisha ,1,B,CISF,G,UR,9,11,11,11,11,0,0,0,261BG9,90.88037,36.0,6.0,2002-01-17,112.35002,37.75,8.25,2002-11-15,24865.0,112.35002,37.75,8.25,2002-11-15,24865.0
26,Odisha ,1,B,CISF,N,EWS,0,4,4,4,0,4,0,0,261BN0,,,,,,,,,,,,,,
26,Odisha ,1,B,CISF,N,SC,1,5,5,5,5,0,0,0,261BN1,37.2997,9.0,1.5,2003-08-02,66.37196,20.25,10.75,2001-04-27,66696.0,66.37196,20.25,10.75,2001-04-27,66696.0
26,Odisha ,1,B,CISF,N,ST,2,7,7,7,7,0,0,0,261BN2,50.78746,29.0,0.0,2005-08-10,73.75912,36.0,1.75,2003-01-20,61382.0,73.75912,36.0,1.75,2003-01-20,61382.0
26,Odisha ,1,B,CISF,N,ESM,3,3,3,3,0,3,0,0,261BN3,,,,,,,,,,,,,,
26,Odisha ,1,B,CISF,N,OBC,6,4,4,4,4,0,0,0,261BN6,44.1349,24.75,1.75,2005-03-18,79.96339,28.75,10.75,2000-07-31,55952.0,79.96339,28.75,10.75,2000-07-31,55952.0
4,Assam,2,B,CISF,B,ESM,3,21,21,21,0,21,0,0,42BB3,,,,,,,,,,,,,,
26,Odisha ,1,B,CISF,N,UR,9,13,13,13,13,0,0,0,261BN9,48.25676,14.5,6.75,2003-09-29,74.1873,23.25,17.0,2002-09-14,61041.0,74.1873,23.25,17.0,2002-09-14,61041.0
26,Odisha ,1,C,CRPF,G,EWS,0,1,1,1,1,0,0,0,261CG0,76.08929,31.0,12.75,2004-07-03,104.399,35.75,16.75,2002-10-16,31310.0,104.399,35.75,16.75,2002-10-16,31310.0
26,Odisha ,1,C,CRPF,G,SC,1,2,2,2,2,0,0,0,261CG1,76.86888,31.0,10.75,2003-10-28,91.59181,31.5,3.5,2004-04-04,43820.0,91.59181,31.5,3.5,2004-04-04,43820.0
26,Odisha ,1,C,CRPF,G,ST,2,2,2,2,2,0,0,0,261CG2,83.48661,35.75,11.25,2001-03-10,90.9547,36.0,4.75,2001-04-16,44548.0,90.9547,36.0,4.75,2001-04-16,44548.0
26,Odisha ,1,C,CRPF,G,ESM,3,1,1,1,0,1,0,0,261CG3,,,,,,,,,,,,,,
26,Odisha ,1,C,CRPF,G,OBC,6,1,1,1,1,0,0,0,261CG6,94.23448,35.75,8.5,1999-05-05,108.0381,33.75,15.25,2000-01-12,28125.0,108.0381,33.75,15.25,2000-01-12,28125.0
26,Odisha ,1,C,CRPF,G,UR,9,4,4,4,4,0,0,0,261CG9,90.88037,36.0,6.0,2002-01-17,105.02821,33.75,8.75,2004-03-10,30840.0,105.02821,33.75,8.75,2004-03-10,30840.0
26,Odisha ,1,C,CRPF,N,EWS,0,1,1,1,0,1,0,0,261CN0,,,,,,,,,,,,,,
26,Odisha ,1,C,CRPF,N,SC,1,2,2,2,2,0,0,0,261CN1,37.2997,9.0,1.5,2003-08-02,69.21067,26.75,4.75,2000-02-22,64788.0,69.21067,26.75,4.75,2000-02-22,64788.0
26,Odisha ,1,C,CRPF,N,ST,2,2,2,2,2,0,0,0,261CN2,50.78746,29.0,0.0,2005-08-10,62.50282,25.0,11.0,1999-03-15,68706.0,62.50282,25.0,11.0,1999-03-15,68706.0
26,Odisha ,1,C,CRPF,N,ESM,3,1,1,1,0,1,0,0,261CN3,,,,,,,,,,,,,,
26,Odisha ,1,C,CRPF,N,OBC,6,1,1,1,1,0,0,0,261CN6,44.1349,24.75,1.75,2005-03-18,77.24811,24.75,7.0,1999-07-07,58606.0,77.24811,24.75,7.0,1999-07-07,58606.0
26,Odisha ,1,C,CRPF,N,UR,9,5,5,5,5,0,0,0,261CN9,48.25676,14.5,6.75,2003-09-29,59.61764,26.75,6.0,2004-03-16,69709.0,59.61764,26.75,6.0,2004-03-16,69709.0
26,Odisha ,1,E,ITBP,G,EWS,0,1,1,1,1,0,0,0,261EG0,76.08929,31.0,12.75,2004-07-03,102.73642,36.0,11.5,2002-11-22,32896.0,102.73642,36.0,11.5,2002-11-22,32896.0
26,Odisha ,1,E,ITBP,G,SC,1,1,1,1,1,0,0,0,261EG1,76.86888,31.0,10.75,2003-10-28,91.56462,35.75,20.0,2002-12-10,43857.0,91.56462,35.75,20.0,2002-12-10,43857.0
26,Odisha ,1,E,ITBP,G,ST,2,2,2,2,2,0,0,0,261EG2,83.48661,35.75,11.25,2001-03-10,89.73756,35.75,10.5,1997-06-12,45812.0,89.73756,35.75,10.5,1997-06-12,45812.0
26,Odisha ,1,E,ITBP,G,ESM,3,1,1,1,0,1,0,0,261EG3,,,,,,,,,,,,,,
26,Odisha ,1,E,ITBP,G,OBC,6,1,1,1,1,0,0,0,261EG6,94.23448,35.75,8.5,1999-05-05,107.66965,33.25,19.25,2001-12-25,28538.0,107.66965,33.25,19.25,2001-12-25,28538.0
26,Odisha ,1,E,ITBP,G,UR,9,3,3,3,3,0,0,0,261EG9,90.88037,36.0,6.0,2002-01-17,104.11375,23.0,10.5,2004-02-04,31525.0,104.11375,23.0,10.5,2004-02-04,31525.0
26,Odisha ,1,E,ITBP,N,EWS,0,1,1,1,0,1,0,0,261EN0,,,,,,,,,,,,,,
26,Odisha ,1,E,ITBP,N,SC,1,1,1,1,1,0,0,0,261EN1,37.2997,9.0,1.5,2003-08-02,59.31097,20.5,5.5,2001-11-02,69790.0,59.31097,20.5,5.5,2001-11-02,69790.0
26,Odisha ,1,E,ITBP,N,ST,2,2,2,2,2,0,0,0,261EN2,50.78746,29.0,0.0,2005-08-10,63.34502,21.0,6.5,2002-06-10,68357.0,63.34502,21.0,6.5,2002-06-10,68357.0
26,Odisha ,1,E,ITBP,N,ESM,3,1,1,1,0,1,0,0,261EN3,,,,,,,,,,,,,,
26,Odisha ,1,E,ITBP,N,OBC,6,1,1,1,1,0,0,0,261EN6,44.1349,24.75,1.75,2005-03-18,67.15304,22.25,17.0,2000-07-01,66165.0,67.15304,22.25,17.0,2000-07-01,66165.0
26,Odisha ,1,E,ITBP,N,UR,9,4,4,4,4,0,0,0,261EN9,48.25676,14.5,6.75,2003-09-29,56.86264,28.75,11.25,2004-10-19,70464.0,56.86264,28.75,11.25,2004-10-19,70464.0
26,Odisha ,1,F,AR,G,ST,2,1,1,1,1,0,0,0,261FG2,83.48661,35.75,11.25,2001-03-10,106.66643,35.75,15.5,1997-09-15,29278.0,106.66643,35.75,15.5,1997-09-15,29278.0
26,Odisha ,1,F,AR,G,UR,9,1,1,1,1,0,0,0,261FG9,90.88037,36.0,6.0,2002-01-17,109.16878,35.75,13.5,2003-08-09,27240.0,109.16878,35.75,13.5,2003-08-09,27240.0
26,Odisha ,1,F,AR,N,ST,2,1,1,1,1,0,0,0,261FN2,50.78746,29.0,0.0,2005-08-10,61.75262,26.75,12.25,2001-12-25,69009.0,61.75262,26.75,12.25,2001-12-25,69009.0
26,Odisha ,1,F,AR,N,UR,9,1,1,1,1,0,0,0,261FN9,48.25676,14.5,6.75,2003-09-29,74.12336,27.5,2.0,2005-08-22,61103.0,74.12336,27.5,2.0,2005-08-22,61103.0
26,Odisha ,2,A,BSF,G,EWS,0,23,23,23,23,0,0,0,262AG0,64.64776,22.5,11.0,2002-01-07,87.99198,26.75,6.0,2002-03-02,47620.0,87.99198,26.75,6.0,2002-03-02,47620.0
26,Odisha ,2,A,BSF,G,SC,1,37,37,36,36,0,1,1,262AG1,67.91975,28.75,4.0,2004-05-03,81.30715,33.5,13.0,2002-03-08,54716.0,81.30715,33.5,13.0,2002-03-08,54716.0
26,Odisha ,2,A,BSF,G,ST,2,51,51,51,51,0,0,0,262AG2,71.56188,17.5,13.0,2003-06-15,80.35166,29.25,4.25,2006-03-25,55619.0,80.35166,29.25,4.25,2006-03-25,55619.0
26,Odisha ,2,A,BSF,G,ESM,3,23,23,23,2,21,0,0,262AG3,63.74775,13.25,15.25,1985-11-27,63.74775,13.25,15.25,1985-11-27,68161.0,63.74775,13.25,15.25,1985-11-27,68161.0
26,Odisha ,2,A,BSF,G,OBC,6,28,28,28,28,0,0,0,262AG6,87.66249,31.0,15.5,1999-04-15,100.76312,29.75,15.0,1999-02-05,34662.0,100.76312,29.75,15.0,1999-02-05,34662.0
26,Odisha ,2,A,BSF,G,UR,9,92,92,91,91,0,1,1,262AG9,82.76094,35.5,13.0,2002-12-22,96.77781,35.5,8.5,2004-03-19,38440.0,96.77781,35.5,8.5,2004-03-19,38440.0
26,Odisha ,2,A,BSF,N,EWS,0,27,27,27,6,21,0,0,262AN0,41.71928,10.5,6.25,2002-01-10,41.71928,10.5,6.25,2002-01-10,73017.0,41.71928,10.5,6.25,2002-01-10,73017.0
26,Odisha ,2,A,BSF,N,SC,1,44,44,44,44,0,0,0,262AN1,32.54069,13.0,13.0,1997-02-28,37.27263,18.0,0.0,1998-03-15,73308.0,37.27263,18.0,0.0,1998-03-15,73308.0
26,Odisha ,2,A,BSF,N,ST,2,61,61,61,61,0,0,0,262AN2,49.75092,24.25,6.25,2002-06-19,63.42074,23.0,10.5,2002-09-10,68337.0,63.42074,23.0,10.5,2002-09-10,68337.0
26,Odisha ,2,A,BSF,N,ESM,3,28,28,28,0,28,0,0,262AN3,,,,,,,,,,,,,,
26,Odisha ,2,A,BSF,N,OBC,6,33,33,33,33,0,0,0,262AN6,42.05861,19.75,6.25,2002-03-07,66.23001,31.0,5.75,2001-07-15,66786.0,66.23001,31.0,5.75,2001-07-15,66786.0
26,Odisha ,2,A,BSF,N,UR,9,110,110,110,110,0,0,0,262AN9,48.07183,1.75,9.25,2004-05-08,56.77618,25.25,-0.25,2003-03-26,70485.0,56.77618,25.25,-0.25,2003-03-26,70485.0
26,Odisha ,2,B,CISF,G,EWS,0,26,26,26,26,0,0,0,262BG0,64.64776,22.5,11.0,2002-01-07,98.92592,34.0,10.75,2003-04-02,36353.0,98.92592,34.0,10.75,2003-04-02,36353.0
26,Odisha ,2,B,CISF,G,SC,1,41,41,41,41,0,0,0,262BG1,67.91975,28.75,4.0,2004-05-03,89.09481,36.0,5.25,2004-03-23,46509.0,89.09481,36.0,5.25,2004-03-23,46509.0
26,Odisha ,2,B,CISF,G,ST,2,56,56,56,56,0,0,0,262BG2,71.56188,17.5,13.0,2003-06-15,86.03834,31.75,11.75,1999-03-06,49802.0,86.03834,31.75,11.75,1999-03-06,49802.0
26,Odisha ,2,B,CISF,G,ESM,3,26,26,26,0,26,0,0,262BG3,63.74775,13.25,15.25,1985-11-27,,,,,,,,,,
26,Odisha ,2,B,CISF,G,OBC,6,31,31,31,31,0,0,0,262BG6,87.66249,31.0,15.5,1999-04-15,109.74628,33.75,10.25,2001-03-17,26806.0,109.74628,33.75,10.25,2001-03-17,26806.0
26,Odisha ,2,B,CISF,G,UR,9,102,102,102,102,0,0,0,262BG9,82.76094,35.5,13.0,2002-12-22,108.41088,36.0,16.5,2003-01-06,27788.0,108.41088,36.0,16.5,2003-01-06,27788.0
26,Odisha ,2,B,CISF,N,EWS,0,30,30,30,3,27,0,0,262BN0,41.71928,10.5,6.25,2002-01-10,58.52728,19.75,6.25,2006-07-30,70044.0,58.52728,19.75,6.25,2006-07-30,70044.0
26,Odisha ,2,B,CISF,N,SC,1,48,48,48,48,0,0,0,262BN1,32.54069,13.0,13.0,1997-02-28,53.59602,11.25,13.25,1997-03-12,71125.0,53.59602,11.25,13.25,1997-03-12,71125.0
26,Odisha ,2,B,CISF,N,ST,2,67,67,67,67,0,0,0,262BN2,49.75092,24.25,6.25,2002-06-19,74.97803,33.5,2.0,2001-04-13,60440.0,74.97803,33.5,2.0,2001-04-13,60440.0
26,Odisha ,2,B,CISF,N,ESM,3,30,30,30,0,30,0,0,262BN3,,,,,,,,,,,,,,
26,Odisha ,2,B,CISF,N,OBC,6,36,36,36,36,0,0,0,262BN6,42.05861,19.75,6.25,2002-03-07,83.64586,33.75,10.75,2001-04-12,52360.0,83.64586,33.75,10.75,2001-04-12,52360.0
26,Odisha ,2,B,CISF,N,UR,9,121,121,121,121,0,0,0,262BN9,48.07183,1.75,9.25,2004-05-08,70.2246,35.5,6.25,2004-09-01,64172.0,70.2246,35.5,6.25,2004-09-01,64172.0
26,Odisha ,2,C,CRPF,G,EWS,0,24,24,24,24,0,0,0,262CG0,64.64776,22.5,11.0,2002-01-07,89.49736,26.5,4.0,2002-03-15,46048.0,89.49736,26.5,4.0,2002-03-15,46048.0
26,Odisha ,2,C,CRPF,G,SC,1,38,38,38,38,0,0,0,262CG1,67.91975,28.75,4.0,2004-05-03,80.45757,29.0,11.0,2001-04-15,55495.0,80.45757,29.0,11.0,2001-04-15,55495.0
26,Odisha ,2,C,CRPF,G,ST,2,52,52,52,52,0,0,0,262CG2,71.56188,17.5,13.0,2003-06-15,79.63301,31.0,15.25,1997-05-03,56312.0,79.63301,31.0,15.25,1997-05-03,56312.0
26,Odisha ,2,C,CRPF,G,ESM,3,24,24,24,0,24,0,0,262CG3,63.74775,13.25,15.25,1985-11-27,,,,,,,,,,
26,Odisha ,2,C,CRPF,G,OBC,6,29,29,29,29,0,0,0,262CG6,87.66249,31.0,15.5,1999-04-15,99.19572,31.0,15.75,2000-03-08,36114.0,99.19572,31.0,15.75,2000-03-08,36114.0
26,Odisha ,2,C,CRPF,G,UR,9,95,95,95,95,0,0,0,262CG9,82.76094,35.5,13.0,2002-12-22,96.31363,31.0,8.5,2002-01-20,38955.0,96.31363,31.0,8.5,2002-01-20,38955.0
26,Odisha ,2,C,CRPF,N,EWS,0,27,27,27,1,26,0,0,262CN0,41.71928,10.5,6.25,2002-01-10,49.05421,6.25,10.75,2005-06-01,72032.0,49.05421,6.25,10.75,2005-06-01,72032.0
26,Odisha ,2,C,CRPF,N,SC,1,44,44,44,29,15,0,0,262CN1,32.54069,13.0,13.0,1997-02-28,32.54069,13.0,13.0,1997-02-28,73463.0,32.54069,13.0,13.0,1997-02-28,73463.0
26,Odisha ,2,C,CRPF,N,ST,2,60,60,60,60,0,0,0,262CN2,49.75092,24.25,6.25,2002-06-19,63.27049,25.25,11.75,2004-09-23,68429.0,63.27049,25.25,11.75,2004-09-23,68429.0
26,Odisha ,2,C,CRPF,N,ESM,3,27,27,27,0,27,0,0,262CN3,,,,,,,,,,,,,,
26,Odisha ,2,C,CRPF,N,OBC,6,33,33,33,33,0,0,0,262CN6,42.05861,19.75,6.25,2002-03-07,64.44328,33.5,5.5,2001-12-02,67794.0,64.44328,33.5,5.5,2001-12-02,67794.0
26,Odisha ,2,C,CRPF,N,UR,9,108,108,108,108,0,0,0,262CN9,48.07183,1.75,9.25,2004-05-08,50.66708,6.75,11.75,2002-08-28,71710.0,50.66708,6.75,11.75,2002-08-28,71710.0
26,Odisha ,2,D,SSB,G,EWS,0,1,1,1,1,0,0,0,262DG0,64.64776,22.5,11.0,2002-01-07,116.03652,33.5,16.25,2004-07-30,22146.0,116.03652,33.5,16.25,2004-07-30,22146.0
26,Odisha ,2,D,SSB,G,SC,1,2,2,2,2,0,0,0,262DG1,67.91975,28.75,4.0,2004-05-03,105.72698,33.75,15.75,2002-05-03,30124.0,105.72698,33.75,15.75,2002-05-03,30124.0
26,Odisha ,2,D,SSB,G,ST,2,3,3,3,3,0,0,0,262DG2,71.56188,17.5,13.0,2003-06-15,100.59229,29.5,19.75,2000-03-09,34810.0,100.59229,29.5,19.75,2000-03-09,34810.0
26,Odisha ,2,D,SSB,G,ESM,3,1,1,1,0,1,0,0,262DG3,63.74775,13.25,15.25,1985-11-27,,,,,,,,,,
26,Odisha ,2,D,SSB,G,OBC,6,2,2,2,2,0,0,0,262DG6,87.66249,31.0,15.5,1999-04-15,124.51781,40.0,19.75,1999-06-06,15694.0,124.51781,40.0,19.75,1999-06-06,15694.0
26,Odisha ,2,D,SSB,G,UR,9,6,6,6,6,0,0,0,262DG9,82.76094,35.5,13.0,2002-12-22,118.19789,35.75,15.25,2002-10-09,20649.0,118.19789,35.75,15.25,2002-10-09,20649.0
26,Odisha ,2,D,SSB,N,EWS,0,2,2,2,2,0,0,0,262DN0,41.71928,10.5,6.25,2002-01-10,69.24946,28.75,6.25,2002-03-09,64758.0,69.24946,28.75,6.25,2002-03-09,64758.0
26,Odisha ,2,D,SSB,N,SC,1,3,3,3,3,0,0,0,262DN1,32.54069,13.0,13.0,1997-02-28,79.95384,29.25,7.5,2003-05-25,55970.0,79.95384,29.25,7.5,2003-05-25,55970.0
26,Odisha ,2,D,SSB,N,ST,2,4,4,4,4,0,0,0,262DN2,49.75092,24.25,6.25,2002-06-19,82.68946,31.5,6.75,1998-05-01,53381.0,82.68946,31.5,6.75,1998-05-01,53381.0
26,Odisha ,2,D,SSB,N,ESM,3,2,2,2,0,2,0,0,262DN3,,,,,,,,,,,,,,
26,Odisha ,2,D,SSB,N,OBC,6,2,2,2,2,0,0,0,262DN6,42.05861,19.75,6.25,2002-03-07,95.60441,37.75,13.75,2005-07-28,39716.0,95.60441,37.75,13.75,2005-07-28,39716.0
26,Odisha ,2,D,SSB,N,UR,9,6,6,6,6,0,0,0,262DN9,48.07183,1.75,9.25,2004-05-08,96.9091,31.5,6.25,2003-02-05,38298.0,96.9091,31.5,6.25,2003-02-05,38298.0
26,Odisha ,2,E,ITBP,G,EWS,0,4,4,4,4,0,0,0,262EG0,64.64776,22.5,11.0,2002-01-07,95.22073,28.75,10.75,2004-06-10,40051.0,95.22073,28.75,10.75,2004-06-10,40051.0
26,Odisha ,2,E,ITBP,G,SC,1,7,7,7,7,0,0,0,262EG1,67.91975,28.75,4.0,2004-05-03,88.64154,31.0,17.5,2002-01-13,47019.0,88.64154,31.0,17.5,2002-01-13,47019.0
26,Odisha ,2,E,ITBP,G,ST,2,10,10,10,10,0,0,0,262EG2,71.56188,17.5,13.0,2003-06-15,85.30594,30.0,14.5,2002-11-30,50603.0,85.30594,30.0,14.5,2002-11-30,50603.0
26,Odisha ,2,E,ITBP,G,ESM,3,4,4,4,0,4,0,0,262EG3,63.74775,13.25,15.25,1985-11-27,,,,,,,,,,
26,Odisha ,2,E,ITBP,G,OBC,6,5,5,5,5,0,0,0,262EG6,87.66249,31.0,15.5,1999-04-15,112.08823,31.25,20.5,2001-02-20,25062.0,112.08823,31.25,20.5,2001-02-20,25062.0
26,Odisha ,2,E,ITBP,G,UR,9,18,18,18,18,0,0,0,262EG9,82.76094,35.5,13.0,2002-12-22,105.73009,24.75,14.5,2005-02-13,30123.0,105.73009,24.75,14.5,2005-02-13,30123.0
26,Odisha ,2,E,ITBP,N,EWS,0,5,5,5,5,0,0,0,262EN0,41.71928,10.5,6.25,2002-01-10,58.61884,28.75,4.0,2005-03-23,70016.0,58.61884,28.75,4.0,2005-03-23,70016.0
26,Odisha ,2,E,ITBP,N,SC,1,8,8,8,8,0,0,0,262EN1,32.54069,13.0,13.0,1997-02-28,56.50219,19.75,5.5,2004-09-26,70554.0,56.50219,19.75,5.5,2004-09-26,70554.0
26,Odisha ,2,E,ITBP,N,ST,2,12,12,12,12,0,0,0,262EN2,49.75092,24.25,6.25,2002-06-19,70.7704,24.5,7.5,2000-06-09,63747.0,70.7704,24.5,7.5,2000-06-09,63747.0
26,Odisha ,2,E,ITBP,N,ESM,3,5,5,5,0,5,0,0,262EN3,,,,,,,,,,,,,,
26,Odisha ,2,E,ITBP,N,OBC,6,6,6,6,6,0,0,0,262EN6,42.05861,19.75,6.25,2002-03-07,80.45844,31.5,7.0,1999-05-25,55494.0,80.45844,31.5,7.0,1999-05-25,55494.0
26,Odisha ,2,E,ITBP,N,UR,9,21,21,21,21,0,0,0,262EN9,48.07183,1.75,9.25,2004-05-08,76.42383,29.25,13.0,2002-02-26,59248.0,76.42383,29.25,13.0,2002-02-26,59248.0
26,Odisha ,2,F,AR,G,EWS,0,2,2,2,2,0,0,0,262FG0,64.64776,22.5,11.0,2002-01-07,107.28993,36.0,19.5,2003-03-27,28805.0,107.28993,36.0,19.5,2003-03-27,28805.0
26,Odisha ,2,F,AR,G,SC,1,3,3,3,3,0,0,0,262FG1,67.91975,28.75,4.0,2004-05-03,100.52581,37.75,19.75,2002-02-27,34889.0,100.52581,37.75,19.75,2002-02-27,34889.0
26,Odisha ,2,F,AR,G,ST,2,5,5,5,5,0,0,0,262FG2,71.56188,17.5,13.0,2003-06-15,95.79232,29.5,8.75,2006-02-16,39527.0,95.79232,29.5,8.75,2006-02-16,39527.0
26,Odisha ,2,F,AR,G,ESM,3,2,2,2,0,2,0,0,262FG3,63.74775,13.25,15.25,1985-11-27,,,,,,,,,,
26,Odisha ,2,F,AR,G,OBC,6,2,2,2,2,0,0,0,262FG6,87.66249,31.0,15.5,1999-04-15,123.20179,35.5,17.5,2001-03-10,16861.0,123.20179,35.5,17.5,2001-03-10,16861.0
